#! FIELDS es.morethan file.free der_es.morethan
#! SET min_es.morethan 589.453
#! SET max_es.morethan 983.558
#! SET nbins_es.morethan  373
#! SET periodic_es.morethan false
  825.704115591 1617.221147243   -2.618844253
  826.763537634 1613.527113427   -4.708818058
  827.822959677 1606.897939159   -8.105842231
  828.882381720 1596.750071666  -10.952974364
  829.941803763 1584.556363109  -11.697805284
  831.001225806 1572.964185477   -9.882264685
  832.060647849 1564.122118228   -6.958623814
  833.120069892 1557.937252607   -5.205467533
  834.179491935 1552.335486868   -5.885571623
  835.238913978 1545.173028210   -7.858056012
  836.298336022 1536.133053281   -9.044405682
  837.357758065 1526.773584973   -8.407860185
  838.417180108 1518.601405709   -7.291727946
  839.476602151 1511.064372701   -7.437936808
  840.536024194 1502.360982884   -9.336404805
  841.595446237 1491.159472646  -11.753446250
  842.654868280 1477.919519391  -13.156222979
  843.714290323 1464.150704375  -12.745524610
  844.773712366 1451.495832050  -11.108346677
  845.833134409 1440.870368895   -9.123529508
  846.892556452 1432.226895707   -7.334049902
  847.951978495 1425.092930242   -6.502576603
  849.011400538 1418.164585040   -6.904001786
  850.070822581 1410.314638758   -8.075953421
  851.130244624 1401.499351890   -8.545265644
  852.189666667 1393.139873199   -7.000401463
  853.249088710 1387.259718738   -4.117773344
  854.308510753 1384.210411381   -2.063620842
  855.367932796 1382.144969744   -2.656234197
  856.427354839 1377.989049395   -5.652606740
  857.486776882 1370.018300871   -9.399739991
  858.546198925 1358.677461670  -11.932932757
  859.605620968 1345.824468695  -12.033665573
  860.665043011 1333.899322882  -10.536529210
  861.724465054 1323.860220020   -8.648214548
  862.783887097 1315.449173429   -7.486774717
  863.843309140 1307.762928054   -7.351469895
  864.902731183 1299.933111913   -7.663731256
  865.962153226 1291.608887522   -8.252939049
  867.021575269 1282.430368694   -9.265667794
  868.080997312 1271.921302216  -10.749295322
  869.140419355 1259.919060454  -12.052213025
  870.199841398 1246.952644733  -12.255060053
  871.259263441 1234.339541983  -11.555274298
  872.318685484 1222.586235946  -10.841962318
  873.378107527 1211.352627905  -10.695619915
  874.437529570 1200.006328095  -10.902612403
  875.496951613 1188.591985420  -10.712868381
  876.556373656 1177.672969165  -10.005189997
  877.615795699 1167.535777636   -9.353437446
  878.675217742 1157.718841369   -9.526711590
  879.734639785 1147.326588422  -10.303361571
  880.794061828 1136.026592182  -11.030920865
  881.853483871 1124.227652651  -11.271285452
  882.912905914 1112.551033679  -10.938360814
  883.972327957 1101.336246421  -10.391202395
  885.031750000 1090.675315313   -9.933683635
  886.091172043 1080.401285874   -9.711196016
  887.150594086 1070.189339355   -9.797445852
  888.210016129 1059.665872309  -10.273249991
  889.269438172 1048.578379540  -10.881328021
  890.328860215 1036.905324895  -11.264348701
  891.388282258 1025.040049275  -11.279056117
  892.447704301 1013.301479817  -10.974268521
  893.507126344 1001.867283391  -10.934502949
  894.566548387  990.104302171  -11.553585154
  895.625970430  977.145155318  -13.119091337
  896.685392473  962.271688482  -15.231790281
  897.744814516  945.324373650  -16.711798273
  898.804236559  927.489607483  -16.959033756
  899.863658602  910.133772409  -15.808438642
  900.923080645  894.407590265  -14.076982231
  901.982502688  880.318903095  -12.774748541
  903.041924731  867.078741102  -12.699944104
  904.101346774  853.274101515  -13.672955360
  905.160768817  838.046689843  -15.298258415
  906.220190860  821.175723370  -16.689594992
  907.279612903  803.237786981  -17.120723528
  908.339034946  785.328482147  -16.814064996
  909.398456989  768.018839563  -16.006510942
  910.457879032  751.621195200  -15.170120245
  911.517301075  736.018955973  -14.407466085
  912.576723118  721.220959601  -13.860484133
  913.636145161  706.842164945  -13.565062646
  914.695567204  692.422923532  -13.900952275
  915.754989247  677.329357978  -14.902531925
  916.814411290  661.069903703  -15.972175667
  917.873833333  643.967857937  -16.303320789
  918.933255376  627.089433466  -15.551751793
  919.992677419  611.536107987  -14.022688512
  921.052099462  597.609123933  -12.532629490
  922.111521505  584.902686070  -11.883153542
  923.170943548  572.335738832  -12.157749722
  924.230365591  559.147666715  -13.011900895
  925.289787634  545.032491176  -13.755811476
  926.349209677  530.264239372  -14.363046095
  927.408631720  514.999606932  -14.665157748
  928.468053763  499.594293980  -14.547574564
  929.527475806  484.415272394  -14.340061980
  930.586897849  469.284234039  -14.602896502
  931.646319892  453.340587990  -15.826599349
  932.705741935  435.590703153  -17.945246522
  933.765163978  415.656390204  -19.798638621
  934.824586022  394.397887756  -20.247703770
  935.884008065  373.400387488  -19.492627253
  936.943430108  353.395719352  -18.522687021
  938.002852151  333.931573133  -18.682206370
  939.062274194  313.566327543  -20.163942432
  940.121696237  291.245688340  -22.144129359
  941.181118280  267.176225717  -23.530298040
  942.240540323  242.223812869  -23.602537235
  943.299962366  217.669425609  -22.894528470
  944.359384409  193.870328985  -22.285691907
  945.418806452  170.584132881  -21.957071246
  946.478228495  147.662570939  -21.348325350
  947.537650538  125.851080643  -19.878511514
  948.597072581  106.067859195  -17.868828787
  949.656494624   88.218588777  -16.211994114
  950.715916667   71.466500867  -15.829266966
  951.775338710   54.732157579  -16.120774959
  952.834760753   37.953789921  -15.493487558
  953.894182796   22.728762432  -13.287507031
  954.953604839   10.644205360   -9.689768908
  956.013026882    2.857603795   -5.225428134
  957.072448925    0.000000000   -0.318075124
  958.131870968    2.641535490    5.024594599
  959.191293011   11.046604116   10.561124337
  960.250715054   25.545448115   16.591888682
  961.310137097   47.382611008   24.774742998
  962.369559140   79.850101978   36.874501084
  963.428981183  127.146540173   52.335530996
  964.488403226  191.010711341   67.325485775
  965.547825269  268.639063446   78.059486765
  966.607247312  355.854917860   86.342308276
  967.666669355  454.555182666  101.937833774
  968.726091398  578.983168223  136.443770779
  969.785513441  752.152117959  193.348388476
  970.844935484  992.975883455  260.768173264
  971.904357527 1300.685806518  315.519589063
  972.963779570 1649.276527761  335.127093136
  974.023201613 1995.501697060  311.102961451
  975.082623656 2296.643219904  252.704206840
  976.142045699 2526.387088319  180.081347556
  977.201467742 2680.608163184  112.690276008
  978.260889785 2771.677359627   62.131927713
  979.320311828 2819.179184631   30.149610712
  980.379733871 2841.016291378   12.910574496
  981.439155914 2850.004827137    4.721687183
  982.498577957 2853.183173299    1.476192114
  983.558000000 2854.238726992    0.267335829
